id|nodes
640308442|[6032110213, 6032110214, 6032110215, 6032110216, 6032110217, 6032110218, 6032014634, 6032014635, 6032014636, 6032014637, 6032014598, 6032014599, 6032014600, 6032014601, 6032014602, 6032014603, 6032014604, 6032014605, 6032014606, 6032014607, 6032014608, 6032014609, 6032110219, 6032110220, 6032110221, 6032110222, 6032014331, 6032014332, 6032014333, 6032014334, 6032014295, 6032014296, 6032014297, 6032014298, 6032014299, 6032014300, 6032014301, 6032014302, 6032014303, 6032014304, 6032014305, 6032014306, 6032110223, 6032110224, 6032110225, 6032014291, 6032014292, 6032014293, 6032014294, 6032014255, 6032014256, 6032014257, 6032014258, 6032014259, 6032014260, 6032014261, 6032014262, 6032014263, 6032014264, 6032014265, 6032014266, 6032014267, 6032014268, 6032014269, 6032014270, 6032014271, 6032014272, 6032014273, 6032014274, 6032014275, 6032014276, 6032014277, 6032014278, 6032110226, 6032110227, 6032110228, 6032110229, 6032110230, 6032110231, 6032110232, 6032110233, 6032110234, 6032110235, 6032013683, 6032110236, 6032110237, 6032110238, 6032110239, 6032110248, 6032110240, 6032110241, 6032110242, 6032110243, 6032110249, 6032110244, 6032110245, 6032110246, 6032110247, 6032110074, 6032110075, 6032110076, 6032110077, 6032110078, 6032110079, 6032110080, 6032110081, 6032110082, 6032110083, 6032110084, 6032110185, 6032110186, 6032110210, 6032110204, 6032110205, 6032110206, 6032110211, 6032110207, 6032110208, 6032110209, 6032110212, 6032110203, 6032110201, 6032110200, 6032110199, 6032110198, 6032110197, 6032110196, 6032110195, 6032110202, 6032110194, 6032110193, 6032110192, 6032110191, 6032110190, 6032110189, 6032110188, 6032110187, 6032110213]
640308443|[6032151749, 6032151750, 6032175720, 6032110263, 9520709422, 6032125968, 6032110262, 6032110261, 6032110260, 6032110259, 6032110258, 6032110257, 6032110256, 6032110255, 6032110254, 6032110253, 6032110252, 9520709417, 6032110251]
640308444|[6032110264, 6032125966, 2322639926]
640308445|[6032110279, 6032110278, 6032110277, 6032110276, 6032110275, 6032175715, 6032110274, 6032110264, 6032110273, 6032175716, 6032110272, 6032110251, 6032110250, 6032110271, 6032110270, 6032175717, 6032110269, 6032110268, 6032110267, 6032175718, 6032110266, 6032125967, 9520709423, 6032110265]
640309923|[2322640017, 6032125971, 6032125978]
640309924|[6032125974, 6032125970, 6032125972, 6032125969, 6032125980]
640309925|[6032125976, 6032125975, 6032125974, 9149617330, 6032125973, 6032125976]
640309926|[6032125978, 6032125977]
640309927|[6032125982, 6032125977, 6032125981, 6032125980, 6032125978, 6032125979, 6032125982]
640309928|[6032233207, 6032110000, 6032126102, 6032109999, 6032109961, 6032109960, 6032109959, 6032125984, 6032110218, 6032110217, 6032110216, 6032110215, 6032110214, 6032110213, 6032110187, 6032110188, 6032110189, 6032110190, 6032110191, 6032110192, 6032110193, 6032110194, 6032110202, 6032126224, 6032126223, 6032126222, 6032126221, 6032126220, 6032126219, 6032126218, 6032126217, 6032126216, 6032126215, 6032126188, 6032126189, 6032126190, 6032126191, 6032126192, 6032126193, 6032126194, 6032126195, 6032126196, 6032126197, 6032233208, 6032233207]
640309929|[6032126101, 6032126098, 6032126097, 6032126096, 6032126095, 6032126100, 6032126094, 6032126093, 6032126092, 6032126099, 6032126091, 6032126090, 6032126089, 6032126088, 6032126087, 6032126086, 6032126101]
640309930|[6032126115, 6032126112, 6032126111, 6032126110, 6032126114, 6032126109, 6032126108, 6032126107, 6032126113, 6032126106, 6032126105, 6032126104, 6032126103, 6032126102, 6032110000, 6032126115]
640309931|[6032126128, 6032126187, 6032126186, 6032126185, 6032126184, 6032126183, 6032126182, 6032126181, 6032126180, 6032126179, 6032126178, 6032126177, 6032126176, 6032126175, 6032126174, 6032126173, 6032126172, 6032126171, 6032126170, 6032126169, 6032126168, 6032126167, 6032126166, 6032126165, 6032126164, 6032126163, 6032126162, 6032126161, 6032126160, 6032126159, 6032126158, 6032126157, 6032126156, 6032126155, 6032126154, 6032126153, 6032126152, 6032126151, 6032126149, 6032126148, 6032126146, 6032126145, 6032126144, 6032126143, 6032126142, 6032126141, 6032126140, 6032126139, 6032126138, 6032126137, 6032126136, 6032126135, 6032126134, 6032126133, 6032126132, 6032126131, 6032126130, 6032126129, 6032126128]
640309933|[6032126214, 6032126213, 6032126212, 6032126211, 6032126210, 6032126209, 6032126208, 6032126207, 6032126206, 6032126205, 6032126204, 6032126203, 6032126202, 6032126201, 6032126200, 6032126199, 6032126198, 6032126197, 6032126196, 6032126195, 6032126194, 6032126193, 6032126192, 6032126191, 6032126190, 6032126189, 6032126188, 6032126215, 6032126216, 6032126217, 6032126218, 6032126219, 6032126220, 6032126221, 6032126222, 6032126223, 6032126224, 6032126225, 6032126226, 6032126227, 6032126228, 6032126229, 6032126230, 6032126231, 6032126232, 6032126233, 6032126234, 6032126235, 6032126236, 6032126237, 6032126238, 6032126239, 6032126240, 6032126241, 6032126214]
640312628|[6032153030, 6032153029, 6032151753, 6032151752, 6032151751, 6032153048, 6032153049, 6032153057, 6032153050, 6032153051, 6032153052, 6032153053, 6032153054, 6032153055, 6032153058, 6032153031, 6032153030]
640312630|[6032151755, 6032151754]
640312632|[6032151769, 6032151768, 6032151767, 6032151766, 6032151769]
640312633|[6032151780, 6032151779, 6032180235, 6032151778, 6032151777, 6032151776, 6032174582, 6032174147, 6032174488, 6032151775, 6032151774, 6032151755, 6032151773, 6032151772, 6032167213, 6032151756, 6032153028, 6032153027, 6032151771, 6032151770, 6032151780]
640312635|[6032151783, 6032151782]
640312636|[6032152992, 6032153001, 6032153002, 6032152995, 6032153016, 6032153021, 6032152993, 6032167254, 6032152991, 6032167253, 6032152990, 6032152989, 6032152988, 6032152987, 6032152986, 6032152985, 6032151784, 6032152992]
640312639|[6032152993, 6032153187]
640312640|[6032152995, 6032152994]
640312641|[6032152999, 6032152998, 6032152997, 6032152996, 6032152994, 6032153187]
640312643|[6032153015, 6032153014, 6032153013, 6032153012, 6032153011, 6032153010, 6032153009, 6032153008, 6032153007, 6032153006, 6032153005, 6032153004, 6032153003, 6032153002, 6032153001, 6032153000, 6032153015]
640312645|[6032153021, 6032153020, 6032153019, 6032153018, 6032153017, 6032153016, 6032153021]
640312646|[6032153039, 6032153027, 6032153028, 6032153029, 6032153030, 6032153031, 6032153058, 6032153055, 6032153054, 6032153053, 6032153052, 6032153051, 6032153050, 6032153057, 6032153049, 6032153048, 6032153047, 6032153046, 6032153045, 6032153044, 6032153043, 6032153042, 6032153056, 6032153041, 6032153038, 6032153037, 6032153036, 6032153035, 6032153040, 6032153034, 6032153033, 6032153032, 6032153039]
640312648|[1046723023, 6032153067, 6032230117, 6032153066]
640312650|[6032153063, 6032153062, 6032153061]
640312651|[9149617330, 6032153068, 6032153067, 1046723019]
640312652|[6032153084, 6032153083, 6032153082, 6032153081, 6032153080, 6032153079, 6032153078, 6032153077]
640312654|[6032153186, 6032153084, 6032153192, 6032176356, 6032152989]
640312655|[6032153187, 6032167229, 6032167227, 6032167205, 6032151756]
640312657|[6032153064, 6032153191, 6032153190, 6032153189, 6032153188, 6032153193]
640312658|[6032153193, 6032153077, 6032153192]
640312659|[6032153204, 6032153203, 6032153202, 6032153201, 6032153200, 6032153199, 6032153198, 6032153197, 6032153196, 6032153195, 6032153194, 6032153204]
640312663|[6032153214, 6032153213, 6032153212, 6032153211, 6032153210, 6032153209, 6032153208, 6032153207, 6032153206, 6032153205, 6032014246, 6032014247, 6032014250, 6032153214]
640312666|[6032153216, 6032014253, 6032153244, 6032153243, 6032153242, 6032153241, 6032153240, 6032153239, 6032153238, 6032153237, 6032153236, 6032153235, 6032153234, 6032153233, 6032153232, 6032153231, 6032153230, 6032153229, 6032153228, 6032153227, 6032153226, 6032153225, 6032153224, 6032153223, 6032153222, 6032153221, 6032153220, 6032153219, 6032153215, 6032153218, 6032153217, 6032153216]
640313749|[6032167205, 6032167204]
640313750|[6032167214, 6032167213, 6032151772, 6032151773, 6032167212, 6032167211, 6032167214]
640313751|[6032167228, 6032167227]
640313752|[6032167230, 6032167229]
640313754|[6032167234, 6032167233, 6032167232, 6032013976, 6032013975, 6032013974, 6032013973, 6032013972, 6032013971, 6032013970, 6032013969, 6032167231, 6032167234]
640313755|[6032013978, 6032013979, 6032013980, 6032013981, 6032013982, 6032013983, 6032013984, 6032013985, 6032013986, 6032013987, 6032013988, 6032013989, 6032013990, 6032013991, 6032013992, 6032013993, 6032013994, 6032013995, 6032013996, 6032013997, 6032013998, 6032013999, 6032014000, 6032013965, 6032013966, 6032013967, 6032167260, 6032167259, 6032167258, 6032167257, 6032167256, 6032167255, 6032167254, 6032152991, 6032167253, 6032167252, 6032167251, 6032167250, 6032167249, 6032167248, 6032167247, 6032167246, 6032167245, 6032167244, 6032167243, 6032167242, 6032167241, 6032167240, 6032167239, 6032167238, 6032167237, 6032167236, 6032167235, 6032013977, 6032013978]
640315021|[6032174147, 6032174146]
640315022|[6032174151, 6032175719, 6032174148]
640315023|[6032174149, 6032174150, 6032174151, 6032174153, 6032174152]
640315024|[6032174508, 6032174507, 6032174506, 6032174505, 6032174504, 6032174503, 6032174502, 6032174501, 6032174500, 6032174499, 6032174498, 6032174497, 6032174496, 6032174495, 6032174494, 6032174493, 6032174154, 6032174510, 6032174509, 6032174508]
640315025|[6032174520, 6032174511, 6032174512, 6032174513, 6032174514, 6032174515, 6032174521, 6032174516, 6032174517, 6032174518, 6032174519, 6032174522, 6032174538, 6032174535, 6032174534, 6032174533, 6032174532, 6032174531, 6032174530, 6032174529, 6032174537, 6032174528, 6032174527, 6032174526, 6032174525, 6032174524, 6032174523, 6032174536, 6032174510, 6032174509, 6032174508, 6032174507, 6032174506, 6032174505, 6032174504, 6032174503, 6032174502, 6032174501, 6032174500, 6032174499, 6032174498, 6032174497, 6032174496, 6032174495, 6032174494, 6032174493, 6032174492, 6032174491, 6032014502, 6032014503, 6032014504, 6032014505, 6032014506, 6032014507, 6032014508, 6032014509, 6032014510, 6032014511, 6032014512, 6032014513, 6032014514, 6032014515, 6032014516, 6032014517, 6032014518, 6032014519, 6032014520, 6032014521, 6032014522, 6032014523, 6032014524, 6032014525, 6032014490, 6032014491, 6032014492, 6032014493, 6032174490, 6032174489, 6032174488, 6032151775, 6032151774, 6032174487, 6032174486, 6032174485, 6032174184, 6032174183, 6032174182, 6032174181, 6032174180, 6032174179, 6032174178, 6032174177, 6032174176, 6032174175, 6032174174, 6032174173, 6032174172, 6032174171, 6032174170, 6032174169, 6032174520]
640315026|[6032174560, 6032174580, 6032174577, 6032174576, 6032174575, 6032174574, 6032174573, 6032174572, 6032174571, 6032174579, 6032174570, 6032174569, 6032174568, 6032174567, 6032174566, 6032174565, 6032174564, 6032174563, 6032174562, 6032174578, 6032174561, 6032174559, 6032174558, 6032174557, 6032174556, 6032174555, 6032174554, 6032174553, 6032174552, 6032174551, 6032174550, 6032174549, 6032174548, 6032174547, 6032174546, 6032174545, 6032174544, 6032174543, 6032174560]
640315027|[6032151776, 6032174590, 6032174589, 6032174588, 6032174592, 6032174587, 6032174586, 6032174585, 6032174584, 6032174591, 6032174583, 6032174582, 6032151776]
640315564|[6032176356, 6032176355, 6032176354]
640315566|[6032176383, 6032176382, 6032176381, 6032176380, 6032176379, 6032167204, 6032176378, 6032176377, 6032176376, 6032176375, 6032151754, 6032176374, 6032176373, 6032176372, 6032176371, 6032176370, 6032176369, 6032176368, 6032176367, 6032176366, 6032176365, 6032176364, 6032176363, 6032176362, 6032176361, 6032176360, 6032176359, 6032176358, 946366581, 6032176357]
640315771|[6032058942, 6032180236, 6032151770]
640321996|[2322640056, 2322639930, 6032230115, 6032230116, 6032230114, 6032230112, 6032230113, 6032014236, 6032014235, 6032014234, 6032014233, 6032014232, 6032014231, 6032014230, 6032153244, 6032014253, 6032153216, 6032153214, 6032014250, 6032014247, 6032014246, 6032014245, 2322640056]
640322864|[6032233207, 6032233208, 6032126170, 6032126169, 6032126168, 6032126167, 6032126166, 6032126165, 6032126164, 6032126163, 6032126162, 6032126161, 6032125983, 6032126085, 6032126090, 6032126091, 6032233207]
640351228|[6032495026, 6032495027, 6032495028, 6032495029, 6032495030, 6032495031, 6032495032, 6032495033, 6032495034, 6032495035, 6032495036, 6032495037, 6032495038, 6032495039, 6032495025, 1900881917, 6032495040, 6032494987, 6032495041, 6032495042, 6027476076, 6027476075, 6032495087, 6032495086, 6032495085, 6032495084, 6032495083, 6032495082, 6032495081, 6032495080, 6032495079, 6032495078, 6032495077, 6032495076, 6032650306, 6044324619, 6044324620, 6032495075, 6032495074, 6032495073, 6032495072, 6032495071, 6032495070, 6032495122, 6032495045, 6032495046, 6032495047, 6032495048, 6032495120, 6032495119, 6032495049, 6032495050, 6032495051, 6032495052, 6032495053, 6032495054, 6032495055, 6032495056, 6032495057, 2409975722, 6032495058, 6032495059, 6032495060, 6032495061, 6032495112, 6032495111, 6032495063, 6032495062, 6032495064, 6032495065, 6032495066, 6032495067, 6032495124, 6032495132, 6032495131, 6032495130, 6032495129, 6032495134, 6032495128, 6032495127, 6032495126, 6032495125, 6032495133, 6032495069, 6032495068, 6032495142, 6032495141, 6032495140, 6032495139, 6032495143, 6032495138, 6032495137, 6032495136, 6032495135, 6032495144, 6032620476, 6032620475, 6032495145, 6032495146, 6032495147, 6032495148, 6032620481, 6032623753, 6032621230, 6032495149, 6032495150, 6032621313, 6032620483, 6032621304, 6032621312, 6032621191, 6032621303, 6032495151, 6032495159, 6032495154, 6032495155, 6032495160, 6032495156, 6032495157, 6032495158, 6032495169, 6032495166, 6032495165, 6032495164, 6032495168, 6032495163, 6032495162, 6032495161, 6032495167, 6032495153, 6032495152, 6032495183, 6032495170, 6032495171, 6032495172, 6032495173, 6032495174, 6032495175, 6032495184, 6032495176, 6032495177, 6032495178, 6032495179, 6032495180, 6032495181, 6032495182, 6032495185, 6032454116, 6032454117, 6032495186, 6032495187, 6032453282, 6032453281, 6032453280, 6032453279, 6032453278, 6032453277, 6032453276, 6032453275, 6032453274, 6032573547, 6032573548, 6032573546, 6032573545, 6032657252, 6032657253, 6032657251, 6032573552, 6032573554, 6032573555, 6032573556, 6032573553, 6032573557, 6032573558, 6032573559, 6032371560, 6032371550, 6032371551, 6032573560, 6032573561, 6032573562, 6032650495, 6032650494, 6032371568, 6032371564, 6032410164, 6032410165, 1097361336, 1097361337, 1097361338, 1097361339, 1097361340, 6032412023, 1097361341, 6032411999, 6032412000, 6032412001, 6032412002, 6032578408, 6032412013, 6032412003, 6032578407, 6032349491, 6032349490, 6032349489, 6032349488, 6032349487, 6032349486, 6032349485, 6032349484, 6032349483, 6032349482, 6032349481, 6032660561, 6032349536, 6032349535, 6032349534, 6032349533, 6032349532, 6032349531, 6032349530, 6032349529, 6032349528, 6032349527, 6032349526, 6032660564, 6032349932, 6032277331, 6032277332, 6032278905, 6032278906, 6032278909, 6032278910, 6032278913, 6032278914, 6032278916, 6032578410, 6032578409, 6042706292, 6032578428, 6042732438, 6032578427, 6032578426, 6032578425, 6032578424, 6032578423, 6032578422, 6032578421, 6032660562, 6032578420, 6032578419, 6032578418, 6032578417, 6032578416, 6032578415, 6032578414, 6032578413, 6032578412, 6032578411, 6032495026]
640351229|[6032495122, 6032495045, 6032495121, 6032495120, 6032495119, 6032495049, 6032495118, 6032495117, 6032495052, 6032495053, 6032495116, 6032495115, 6032495114, 6032495057, 6032495058, 6032495113, 6032495061, 6032495112, 6032495111, 6032495110, 6032495109, 6032495108, 6032495064, 6032495065, 6032495107, 6032495106, 6032495105, 6032495069, 6032495068, 6032495104, 6032495103, 6032495102, 6032620477, 6032620469, 6032495101, 6032495100, 6027476073, 6032495098, 6032495097, 6032495096, 6032495095, 6032495094, 6032495093, 6032495092, 6027476074, 6032495090, 6032495089, 6032495088, 6032495087, 6032495086, 6032495085, 6032495084, 6032495083, 6032495082, 6032495081, 6032495080, 6032495079, 6032495078, 6032495077, 6032495076, 6032650306, 6044324619, 6032495123, 6044324620, 6032495075, 6032495074, 6032494988, 6032495073, 6032495072, 6032495071, 6032495070, 6032495122]
640365618|[6032620480, 6027476067, 6027476068, 6032495148, 6032620481, 6032620479, 6032620478, 6032620480]
640373772|[6032700735, 6032700734, 6032700736]
640373773|[6032700737, 6032700733, 6032700731, 6044445183, 9149617328, 6032700736, 6044445173, 6032700738]
640373774|[6032700739, 6032700741]
640373775|[9149617326, 9149617328, 6032700741]
640373777|[6032700772, 6032700742, 6032700741]
640373778|[6032700761, 6032700760, 6032700759, 6032700758, 6032700757, 6032700756, 6032700755, 6032700754, 6032700753, 6032700752, 6032700751, 6032700750, 6032700749, 6032700748, 6032700747, 6032700746, 6032700745, 6032700744, 6032700761]
640373779|[6032700770, 6032700769]
640373780|[6032700774, 6032700773, 6032700769, 6032700772, 6032700735, 6032700771, 6032700770, 6032700774]
640373781|[6032701147, 6032700776, 6032700742, 6032701135, 6032701136, 6032701116, 6032701115, 6032701108, 6032701109, 6032700777, 6032700775, 6032701147]
640373782|[6032701109, 6032701108, 6032701107, 6032701106, 6032701105, 6032701104, 6032701103, 6032701102, 6032701101, 6032701100, 6032701099, 6032701098, 6032701097, 6032701096, 6032701095, 6032701094, 6032701093, 6032701092, 6032701091, 6032701090, 6032701089, 6032701088, 6032701087, 6032701086, 6032701085, 6032700784, 6032700783, 6032700782, 6032700781, 6032700780, 6032700779, 6032700778, 6032700777, 6032701109]
